-0.0051907636,0.0124174915,-0.017057829,0.026936153,-0.002029894,0.026014622,0.038198218
-0.0054571675,0.0121992165,-0.01693943,0.02695422,-0.0021163933,0.02588209,0.03791304
-0.005474937,0.012202786,-0.016941907,0.026739014,-0.0019270014,0.025890676,0.037982605
-0.0053145,0.012247094,-0.017111585,0.02672886,-0.0023171762,0.026140818,0.03819009
-0.0053717764,0.01231331,-0.01699682,0.026867839,-0.0024933657,0.025879834,0.03810555
-0.005493855,0.012329591,-0.017136957,0.026958674,-0.002309722,0.025933256,0.037939448
-0.00552787,0.012156986,-0.01715027,0.027197814,-0.0019317977,0.02612886,0.038209334
-0.005440308,0.012189261,-0.016927745,0.027206507,-0.0018672086,0.026005099,0.03836414
-0.0054884413,0.012256332,-0.017029196,0.027169295,-0.002036632,0.026035918,0.03822989
-0.0054838397,0.012285395,-0.016968137,0.027002677,-0.0021271054,0.02594399,0.038399726
-0.005470585,0.012284004,-0.016917529,0.02670697,-0.0021880558,0.02582624,0.038305417
-0.0055404045,0.012249844,-0.016825594,0.026987543,-0.0020319708,0.025884695,0.038166665
-0.00568879,0.012409667,-0.016894286,0.027129602,-0.0019258726,0.026033709,0.03813959
-0.0056701116,0.01243715,-0.016937884,0.027222538,-0.0020125164,0.026110055,0.038012188
-0.0056378525,0.012465233,-0.016912322,0.02709514,-0.0022764448,0.025938774,0.037961677
-0.0055303182,0.012381733,-0.016915554,0.0269515,-0.0023345714,0.025951497,0.03813996
-0.0055146804,0.012400323,-0.01695001,0.026901232,-0.0023327041,0.025890397,0.03803515
-0.0055114087,0.012297345,-0.016987124,0.0268618,-0.002384793,0.025885386,0.03803485
-0.0054925242,0.012432918,-0.01702729,0.026796399,-0.002385364,0.025818687,0.038229726
-0.0054565845,0.012393283,-0.016993638,0.026644304,-0.0024774354,0.025873031,0.038225934
-0.005454356,0.012352888,-0.017019419,0.026621362,-0.002518843,0.02583982,0.038185824
-0.0054383837,0.012342257,-0.017013518,0.026666977,-0.0024634032,0.025886735,0.038118158
-0.0054609077,0.012407153,-0.017011669,0.026693644,-0.0024085687,0.025799613,0.03807047
-0.005508519,0.012255613,-0.016994786,0.026653824,-0.0022353968,0.025923355,0.038070902
-0.005597815,0.012239898,-0.016976576,0.026924195,-0.0020475313,0.025961883,0.037939556
-0.005716391,0.012414842,-0.017021155,0.027066687,-0.0018528327,0.026075125,0.037912652
-0.005716391,0.012414842,-0.017021155,0.027066687,-0.0018528327,0.026075125,0.037912652
-0.0057061426,0.012431325,-0.017038604,0.027115317,-0.0019513024,0.026141925,0.03788276
-0.005681414,0.012454999,-0.017071104,0.027137777,-0.0020578066,0.026137326,0.037848458
-0.0056253374,0.012442339,-0.01709147,0.027017115,-0.0022087982,0.025998112,0.037873216
-0.005516314,0.012408096,-0.017048735,0.02688987,-0.0022893911,0.025924603,0.0379378
-0.005516314,0.012408096,-0.017048735,0.02688987,-0.0022893911,0.025924603,0.0379378
-0.005480394,0.012227315,-0.017043939,0.026826294,-0.0023308396,0.025945392,0.037904646
-0.0054179933,0.012356551,-0.01704416,0.02672815,-0.0023103664,0.025843333,0.03807701
-0.0053635594,0.012353312,-0.017068757,0.026582433,-0.002336491,0.025869915,0.038092352
-0.0053661224,0.0123147,-0.017074669,0.026562648,-0.0023610955,0.025834152,0.03801977
-0.0053661224,0.0123147,-0.017074669,0.026562648,-0.0023610955,0.025834152,0.03801977
-0.0053909663,0.012333688,-0.017025594,0.026608845,-0.0022672694,0.025783408,0.038024317
-0.005413465,0.012216876,-0.016971102,0.02658963,-0.0021455921,0.02584598,0.03793807
-0.0055073556,0.012193907,-0.016933858,0.026876418,-0.00193338,0.025921742,0.037871085
-0.0056258626,0.012369632,-0.016978767,0.027019097,-0.0017390475,0.026035154,0.037844848
-0.0056258626,0.012369632,-0.016978767,0.027019097,-0.0017390475,0.026035154,0.037844848
-0.0056156144,0.012386115,-0.016996216,0.027067725,-0.0018375143,0.02610195,0.037814956
-0.005591264,0.012409463,-0.01702847,0.027090233,-0.0019442048,0.026097786,0.037780426
-0.005535189,0.012396799,-0.017048836,0.026969576,-0.0020951973,0.025958577,0.037805185
-0.005421156,0.012350851,-0.016987516,0.02683897,-0.002218672,0.025875537,0.037925825
-0.005445162,0.012324595,-0.016944679,0.026854096,-0.0021531852,0.025922915,0.03797879
-0.005402291,0.012248331,-0.016967779,0.02678872,-0.0022470616,0.025861228,0.037882276
-0.0054024477,0.012386604,-0.01698432,0.026748665,-0.0022713933,0.02577898,0.038161032
-0.005366506,0.012346968,-0.016950674,0.02659657,-0.0023634648,0.025833325,0.038157232
-0.0053642755,0.012306572,-0.016976453,0.026573626,-0.002404876,0.02580012,0.038117122
-0.0053642755,0.012306572,-0.016976453,0.026573626,-0.002404876,0.02580012,0.038117122
-0.00543884,0.0123650795,-0.016990572,0.026638532,-0.0023292573,0.02575238,0.038163748
-0.005489297,0.012223933,-0.016953938,0.02665265,-0.0022357358,0.025830852,0.038161673
-0.0056433473,0.012128682,-0.016816145,0.026962757,-0.0020301398,0.025962831,0.03817229
-0.005706815,0.012352534,-0.016835177,0.027042998,-0.0018929355,0.025995651,0.038061723
-0.005727712,0.012353754,-0.016835997,0.027104236,-0.0019649193,0.026027353,0.0381487
-0.0057174694,0.012370233,-0.016853454,0.027152862,-0.002063388,0.026094148,0.03811881
-0.005693216,0.012393879,-0.016886018,0.027175196,-0.002170181,0.026090242,0.038084306
-0.005637137,0.01238122,-0.016906392,0.027054535,-0.002321165,0.025951017,0.03810907
-0.005527756,0.0123510305,-0.016865408,0.026928244,-0.0024036802,0.025878381,0.03817711
-0.00550183,0.012348496,-0.016839003,0.026961654,-0.0023496114,0.02591294,0.038082756
-0.0055076014,0.012308966,-0.016907772,0.026900183,-0.002441736,0.0258748,0.038028143
-0.0055090077,0.012402519,-0.016992968,0.02681644,-0.0023840182,0.025869392,0.038308457
-0.005454925,0.012383314,-0.016995087,0.026613908,-0.0024729706,0.025859654,0.03820128
-0.0054526925,0.012342915,-0.017020872,0.026590964,-0.0025143838,0.02582645,0.03816117
-0.0054526925,0.012342915,-0.017020872,0.026590964,-0.0025143838,0.02582645,0.03816117
-0.0054776,0.012361689,-0.016972087,0.02663691,-0.0024209209,0.025776047,0.03816565
-0.005499144,0.012243881,-0.016919438,0.026616406,-0.0023006946,0.025838932,0.038079567
-0.0055794325,0.012209926,-0.016873965,0.026949959,-0.0020326655,0.025963267,0.037943862
-0.005694786,0.012426541,-0.016965145,0.027071377,-0.0018753828,0.026038432,0.03786178
-0.0057204217,0.012395963,-0.01699969,0.027053675,-0.00181989,0.02609706,0.037949383
-0.0055624675,0.012455724,-0.017003046,0.026846847,-0.0022721952,0.025788344,0.0379313
-0.0055191824,0.012532601,-0.017014327,0.026792804,-0.0022539012,0.025730789,0.038132694
-0.0054422263,0.01250468,-0.016952312,0.026607463,-0.0022941623,0.025741829,0.03814546
-0.0054444214,0.012493361,-0.017032545,0.026592527,-0.0023070155,0.025721151,0.038123645
-0.005440818,0.012487645,-0.01703349,0.026570402,-0.0022709174,0.025713041,0.038108245
-0.0054655466,0.0125064375,-0.016984688,0.026616387,-0.0021773512,0.025662392,0.03811279
-0.005487092,0.012388626,-0.016932031,0.026595883,-0.0020571165,0.025725273,0.038026717
-0.0055862404,0.012369597,-0.016897846,0.026881112,-0.0018444788,0.025808275,0.03796062
-0.0056998543,0.012546154,-0.016939027,0.027027419,-0.0016491134,0.025913728,0.03793586
-0.0056998543,0.012546154,-0.016939027,0.027027419,-0.0016491134,0.025913728,0.03793586
-0.0056892987,0.012562544,-0.016956175,0.027076248,-0.0017474424,0.025979983,0.03790594
-0.005665971,0.012585014,-0.016987767,0.027098889,-0.0018546265,0.025976984,0.037870802
-0.0056099035,0.01257235,-0.017008128,0.026978228,-0.00200562,0.025837766,0.03789556
-0.0055009807,0.012536889,-0.016964868,0.026850695,-0.0020856317,0.025763992,0.037959106
-0.0055009807,0.012536889,-0.016964868,0.026850695,-0.0020856317,0.025763992,0.037959106
-0.005497869,0.012432108,-0.017001199,0.026810842,-0.0021368647,0.02575861,0.03795728
-0.0054789865,0.012567673,-0.017041365,0.026745437,-0.0021374347,0.025691912,0.03815215
-0.005443047,0.012528042,-0.017007709,0.02659334,-0.0022295015,0.025746245,0.038148344
-0.005435819,0.012475774,-0.01701483,0.026567003,-0.00231372,0.025703486,0.038164146
-0.0054597454,0.012450468,-0.016972398,0.02658235,-0.0022486886,0.025751064,0.038217932
-0.0054454794,0.012495913,-0.016909664,0.026602244,-0.0021972544,0.025644593,0.038126
-0.005494768,0.0124583,-0.016853182,0.026562152,-0.0020920169,0.02566178,0.03813293
-0.0056117345,0.012439234,-0.016844034,0.026869623,-0.001913405,0.025773184,0.038062237
-0.0057145283,0.012552062,-0.016832098,0.02704922,-0.001739962,0.025880324,0.037989777
-0.0057133026,0.012520073,-0.016794566,0.027136242,-0.0018461542,0.02594376,0.037981197
-0.005703058,0.012536555,-0.01681202,0.027184872,-0.001944623,0.026010556,0.037951306
-0.005667839,0.0125279175,-0.01681857,0.027197106,-0.0020502908,0.025995944,0.037991405
-0.005657388,0.0124539565,-0.016808322,0.027114704,-0.0021424862,0.025906617,0.038116124
-0.0055090236,0.012466428,-0.016731285,0.026955653,-0.0022850865,0.025763508,0.038081653
-0.005528777,0.012472309,-0.01673508,0.027016776,-0.002358039,0.025795184,0.038171694
-0.005525509,0.012369334,-0.016772194,0.02697735,-0.0024101306,0.02579018,0.038171396
-0.0055072745,0.012504345,-0.01681194,0.02691203,-0.0024110153,0.02572423,0.03836587
-0.0054706847,0.012465274,-0.016778713,0.02675985,-0.0025027692,0.025777824,0.038362473
-0.005469485,0.0124241775,-0.01680545,0.026737725,-0.0025433525,0.02574644,0.038323574
-0.005444183,0.0124209225,-0.016777016,0.02677053,-0.0024909107,0.025781067,0.03822702
-0.005475671,0.012504414,-0.01676068,0.026794717,-0.002436567,0.025694624,0.03817817
-0.0055169994,0.012344568,-0.0167529,0.026755843,-0.0022573536,0.02581784,0.038178034
-0.005594818,0.012344194,-0.016749583,0.026993528,-0.0020404113,0.025830315,0.038007304
-0.0057133026,0.012520073,-0.016794566,0.027136242,-0.0018461542,0.02594376,0.037981197
-0.0057133026,0.012520073,-0.016794566,0.027136242,-0.0018461542,0.02594376,0.037981197
-0.005703058,0.012536555,-0.01681202,0.027184872,-0.001944623,0.026010556,0.037951306
-0.005587009,0.012492499,-0.016769098,0.027130192,-0.002070602,0.02603156,0.0376876
-0.005524548,0.012364752,-0.016679037,0.026964782,-0.0022161594,0.02588286,0.03769014
-0.0054313634,0.012247901,-0.01670436,0.026685445,-0.0022701798,0.02583897,0.037879854
-0.0055503054,0.012126391,-0.016947573,0.026719196,-0.002214102,0.025833258,0.038064487
-0.0055426126,0.012023303,-0.017002298,0.026660355,-0.0022912873,0.025792206,0.037994854
-0.0055236425,0.012159835,-0.017042885,0.026595175,-0.0022923127,0.025725719,0.03819055
-0.0054878555,0.012118451,-0.017008472,0.026442671,-0.0023835506,0.025779678,0.03818527
-0.00548565,0.012077811,-0.01703416,0.026419673,-0.002424851,0.02574643,0.038144954
-0.00548565,0.012077811,-0.01703416,0.026419673,-0.002424851,0.02574643,0.038144954
-0.005510373,0.0120966025,-0.016985347,0.026465654,-0.002331281,0.025695775,0.038149506
-0.005531925,0.011978791,-0.0169327,0.026445152,-0.002211052,0.025758661,0.038063426
-0.005618862,0.0119620785,-0.016897798,0.026735162,-0.0019941172,0.025824355,0.038003266
-0.0057371333,0.012148786,-0.016946662,0.026877658,-0.0018029483,0.02594045,0.03798236
-0.0057371333,0.012148786,-0.016946662,0.026877658,-0.0018029483,0.02594045,0.03798236
-0.005732132,0.012160768,-0.016960708,0.026926959,-0.001903953,0.02601324,0.03794933
-0.005710207,0.01218204,-0.016991394,0.026949776,-0.0020118179,0.026011838,0.037913345
-0.0056541357,0.012169374,-0.01701176,0.026829116,-0.0021628076,0.025872625,0.037938103
-0.005545212,0.012133914,-0.016968494,0.026701583,-0.0022428185,0.025798857,0.038001653
-0.005545212,0.012133914,-0.016968494,0.026701583,-0.0022428185,0.025798857,0.038001653
-0.0055426126,0.012023303,-0.017002298,0.026660355,-0.0022912873,0.025792206,0.037994854
-0.0055491365,0.012211562,-0.017092207,0.026606338,-0.0022996059,0.025730845,0.03823636
-0.005559598,0.012164635,-0.017110618,0.026528116,-0.0024225758,0.025811512,0.038282726
-0.005579477,0.012105899,-0.017067151,0.026487859,-0.002514217,0.02575756,0.038192395
-0.005566572,0.012135474,-0.01705758,0.026502185,-0.0025756946,0.025787948,0.038177058
-0.005591293,0.012154265,-0.017008772,0.026548173,-0.0024821293,0.025737293,0.03818161
-0.005607577,0.012024191,-0.016938183,0.026524853,-0.0024041263,0.025789523,0.038151998
-0.00570973,0.01196996,-0.016859684,0.02683717,-0.0021198904,0.02589017,0.0381518
-0.0057994816,0.012191912,-0.016897747,0.0269475,-0.0019717105,0.025962433,0.038027387
-0.005817635,0.012194301,-0.016872045,0.026971849,-0.0019950941,0.02594657,0.038109828
-0.0058126412,0.012206284,-0.016886098,0.027021155,-0.0020960998,0.026019357,0.038076796
-0.005790528,0.012227569,-0.016916757,0.027044013,-0.0022038557,0.02601771,0.038040888
-0.005734455,0.0122149065,-0.016937118,0.026923355,-0.0023548445,0.025878496,0.03806565
-0.0056255404,0.0121794455,-0.016893856,0.026795821,-0.0024348628,0.02580472,0.038129203
-0.0056148926,0.012146962,-0.016869994,0.026786258,-0.002433204,0.025793353,0.03820461
-0.005657362,0.011977956,-0.016873293,0.026783336,-0.0024242792,0.025837446,0.03829942
-0.0056012254,0.012157466,-0.016885107,0.026689382,-0.0024853945,0.025699152,0.038397938
-0.0055850074,0.01212403,-0.016855393,0.026598483,-0.0026505673,0.025785226,0.03848444
-0.0055827824,0.01208363,-0.016881179,0.026575541,-0.0026919777,0.025752023,0.03844434
-0.0055827824,0.01208363,-0.016881179,0.026575541,-0.0026919777,0.025752023,0.03844434
-0.0056070033,0.012102473,-0.016832322,0.02662165,-0.0025981124,0.025700659,0.0384491
-0.00560522,0.011928109,-0.016727302,0.026580203,-0.0024710465,0.025745861,0.038304485
-0.005618681,0.011909664,-0.016622085,0.026868958,-0.0021826923,0.025824178,0.038104944
-0.005726224,0.012160411,-0.016768632,0.026994664,-0.0019690841,0.025930224,0.03806474
-0.00574027,0.012087256,-0.016789945,0.026959926,-0.0018798839,0.025988953,0.038151428
-0.0057204813,0.012122747,-0.016840773,0.026959823,-0.0019821832,0.02600356,0.03801731
-0.0056983735,0.01214404,-0.016871436,0.026982687,-0.0020899372,0.026001912,0.037981417
-0.005642304,0.012131375,-0.016891798,0.026862029,-0.002240926,0.025862692,0.03800617
-0.005533385,0.012095911,-0.016848534,0.026734496,-0.0023209453,0.025788922,0.038069725
-0.005533385,0.012095911,-0.016848534,0.026734496,-0.0023209453,0.025788922,0.038069725
-0.0055129677,0.011975576,-0.01687864,0.026738022,-0.0023146067,0.025828173,0.037996538
-0.005492381,0.012155808,-0.016966512,0.02665244,-0.0023554843,0.025726613,0.038138658
-0.005482099,0.012085422,-0.016967442,0.02648245,-0.0023919009,0.025839565,0.038222194
-0.0054753125,0.012049161,-0.0170136,0.026441596,-0.002460409,0.025771052,0.03811702
-0.0054753125,0.012049161,-0.0170136,0.026441596,-0.002460409,0.025771052,0.03811702
-0.005500039,0.012067957,-0.016964797,0.026487581,-0.00236684,0.025720404,0.038121574
-0.005521591,0.011950145,-0.016912144,0.026467081,-0.0022466108,0.025783285,0.038035497
-0.0056092767,0.011933824,-0.016876953,0.026756285,-0.0020295512,0.02584991,0.03797418
-0.005726842,0.012119582,-0.016925866,0.026899451,-0.0018382426,0.025964957,0.037953958
-0.005726842,0.012119582,-0.016925866,0.026899451,-0.0018382426,0.025964957,0.037953958
-0.0057218466,0.01213157,-0.016939923,0.02694875,-0.001939252,0.02603774,0.037920922
